baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000022314.10	1641.1132810189	0.571769913187981	0.113423898907851	5.04100034202231	4.63104639130652e-07	3.4772874264888e-06
ENSMUSG00000029998.14	1482.17607021864	-0.5109207150442	0.101356522998796	-5.04082717054401	4.63523942963108e-07	3.47893240128899e-06
ENSMUSG00000023905.15	1005.57389721189	-0.605752122311303	0.120239578295763	-5.03787630410085	4.70725476011885e-07	3.53145731679901e-06
ENSMUSG00000037049.9	600.277092621814	-0.721827365045057	0.143295069708588	-5.03734962070224	4.7202213589183e-07	3.53965671606411e-06
ENSMUSG00000032531.15	2357.70033616154	-0.558724356981	0.110921771421867	-5.03710272400907	4.72631164665725e-07	3.54269477397195e-06
ENSMUSG00000020261.15	328.855847847927	-0.787479116475577	0.156380843091148	-5.03564951377446	4.76231237971394e-07	3.56814047423586e-06
ENSMUSG00000025209.5	196.380913437703	1.04405204458165	0.207434929877015	5.03315447017843	4.82474045552691e-07	3.61335626787845e-06
ENSMUSG00000021124.13	572.658679815219	-0.640009905625609	0.127167326159034	-5.03281719413694	4.83323970320034e-07	3.61816199237854e-06
ENSMUSG00000115483.1	13.106875722468	6.31820199877212	1.25608879879081	5.03005998051604	4.90326422439873e-07	3.66900154603479e-06
ENSMUSG00000036867.7	179.37434408611	-1.18046855125721	0.234835491786845	-5.02678935911736	4.98759676409713e-07	3.73049908636193e-06
ENSMUSG00000115092.1	13.2581648108123	6.33634293568525	1.26069926727533	5.02605427016673	5.00674255603723e-07	3.74320791356054e-06
ENSMUSG00000041308.6	784.14989724691	-0.654780216261271	0.130283042713933	-5.02582840116036	5.0126396585428e-07	3.74600490611532e-06
ENSMUSG00000057530.14	1653.61002266486	-0.595169950572082	0.118432677661348	-5.02538625592795	5.0242028061989e-07	3.7530319758257e-06
ENSMUSG00000040133.2	285.26928951288	-0.891324068655614	0.177479722186026	-5.02211778155349	5.11048266958772e-07	3.81584170107807e-06
ENSMUSG00000024293.16	225.949800684249	1.00642690357913	0.200404622763961	5.02197449189839	5.11429768033598e-07	3.81704992250162e-06
ENSMUSG00000031849.9	44.629524638895	-1.84174477802766	0.366938556205725	-5.01921846826877	5.18821198509563e-07	3.87055316621024e-06
ENSMUSG00000026974.11	291.119032528719	0.800400859201777	0.159477817864894	5.01888519618358	5.19721957651655e-07	3.87560901896889e-06
ENSMUSG00000044066.14	242.667453181076	0.842828779878623	0.167940414309884	5.0186179624604	5.20445319235445e-07	3.87933823325434e-06
ENSMUSG00000030562.17	153.755908035762	-1.26237683552754	0.251593743677394	-5.01752077407069	5.23425432249965e-07	3.89987859577322e-06
ENSMUSG00000063663.11	338.754198819762	0.905102901012043	0.180396234764555	5.01730483562112	5.24013885236498e-07	3.90258947963316e-06
ENSMUSG00000030177.14	119.277324498531	1.34190683547998	0.267474898686092	5.0169449248202	5.24996094641945e-07	3.90822928209246e-06
ENSMUSG00000044702.13	45.6171336705193	2.06967961983763	0.41264607432708	5.01562900655906	5.28602415886852e-07	3.93339056789467e-06
ENSMUSG00000028716.15	13.7407012631957	4.96933834234978	0.990888985426061	5.01503035702135	5.30250930629291e-07	3.94396828753593e-06
ENSMUSG00000039168.15	2137.59485517436	-0.544151354496911	0.108509314523476	-5.01478934676326	5.30916004653956e-07	3.94602429459025e-06
ENSMUSG00000062054.7	177.65674667193	-1.00377883736728	0.200164657123987	-5.01476560242858	5.30981571266303e-07	3.94602429459025e-06
ENSMUSG00000063171.4	295.903145409436	0.922119181696678	0.18389062614345	5.0144980254586	5.3172098707434e-07	3.94982990612085e-06
ENSMUSG00000022033.9	153.711091867429	1.08468018820242	0.216347164964926	5.01360943822984	5.34183617668281e-07	3.96642750298563e-06
ENSMUSG00000003518.13	511.790448383608	-0.643521151404952	0.128382037980923	-5.01254818450986	5.37139188234229e-07	3.98496729102038e-06
ENSMUSG00000015243.4	1173.13688732419	0.618964703404884	0.123481570424828	5.01260796469781	5.36972283360304e-07	3.98496729102038e-06
ENSMUSG00000010660.3	419.356847165323	-0.761887101369757	0.152026533863706	-5.01154030159499	5.39960715963162e-07	4.0041901151771e-06
ENSMUSG00000013622.15	346.583473328879	-0.776529207013585	0.155042380423333	-5.00849641816208	5.48568962739785e-07	4.0662908394214e-06
ENSMUSG00000041895.15	731.817955789531	-0.607808063282868	0.121379831476894	-5.00748811303608	5.51449560382469e-07	4.0859002608296e-06
ENSMUSG00000028212.16	141.748045147041	1.1212162414822	0.223914713378464	5.00733616190332	5.51884927683678e-07	4.08738304284054e-06
ENSMUSG00000036768.6	222.795761427527	0.914747355639806	0.182696173980195	5.00693219628655	5.53043973985787e-07	4.09422200596636e-06
ENSMUSG00000075334.2	62.6616343817695	-1.47697152784095	0.295000658911942	-5.00667196232205	5.53791872155834e-07	4.09801268258417e-06
ENSMUSG00000026686.14	13.872988112708	5.54530075964493	1.10772320846915	5.00603464588273	5.55627605286722e-07	4.10809771993906e-06
ENSMUSG00000029020.13	1014.58291369198	-0.578942931873021	0.1156475375208	-5.00609822123444	5.55444219055084e-07	4.10809771993906e-06
ENSMUSG00000070733.13	779.478488319902	0.594417576362985	0.118775433398696	5.00454984127645	5.5992723703176e-07	4.13812664543889e-06
ENSMUSG00000044681.19	12.883356412115	6.29477741322566	1.25793760125054	5.00404583420344	5.61393997283367e-07	4.14720267976127e-06
ENSMUSG00000025041.17	251.369823993179	-0.808736128284158	0.161630194182741	-5.00362034688762	5.62635132485202e-07	4.15460494132188e-06
ENSMUSG00000026335.16	2354.89455497539	-0.496464098418981	0.0992405491327303	-5.0026335279038	5.65523848008725e-07	4.17416179233288e-06
ENSMUSG00000030713.6	12.9112210701451	6.295489772794	1.25874453389124	5.00140386177673	5.69143463846479e-07	4.199094558103e-06
ENSMUSG00000117406.1	76.4109857542091	1.41150496553534	0.282256904220705	5.0007810063404	5.70985397640807e-07	4.21089613073388e-06
ENSMUSG00000023044.2	349.463422949124	-0.781186448994608	0.156265166049267	-4.99910804656438	5.75961235393497e-07	4.24578976027238e-06
ENSMUSG00000034342.9	1148.02831672468	0.52970003809616	0.106023299927624	4.99607198094905	5.85098288467279e-07	4.31131584483417e-06
ENSMUSG00000022680.14	1372.41562141806	-0.510516645413482	0.102197507732174	-4.99539232161491	5.87162784649749e-07	4.32469410058897e-06
ENSMUSG00000031530.6	384.512717505943	0.76543084557529	0.15324835190336	4.99470849812452	5.89247015569447e-07	4.33820631166066e-06
ENSMUSG00000041064.14	70.6841657968894	1.53239414074029	0.307126198424941	4.98946084247775	6.05480457123047e-07	4.4558335207594e-06
ENSMUSG00000033596.5	319.24688235152	0.771040585279408	0.154556960005222	4.98871474473461	6.07823200413177e-07	4.47118040100717e-06
ENSMUSG00000025213.11	64.0137735389361	-1.53503628929624	0.308152750393856	-4.98141355978253	6.31214789962376e-07	4.64128522031159e-06
ENSMUSG00000028341.9	39.1762034012559	-1.95667216809833	0.392850867490269	-4.98069962425831	6.3354811592527e-07	4.65647145270794e-06
ENSMUSG00000109511.1	726.225942088948	0.670883571397012	0.134712577042424	4.98011088590293	6.35478517178045e-07	4.66868466637147e-06
ENSMUSG00000003352.14	609.594969941047	0.69626141744492	0.139814061156398	4.97990982942746	6.36139054418941e-07	4.67156215998694e-06
ENSMUSG00000047641.8	14.1377662326953	5.06858927705157	1.01800408655381	4.97894786867699	6.39308582360014e-07	4.6928545071843e-06
ENSMUSG00000028906.17	500.063528978934	0.674956868335548	0.135568625293874	4.97870998449997	6.40094721991855e-07	4.69664096056101e-06
ENSMUSG00000025855.13	210.638973220461	-0.861645960818613	0.173081648094333	-4.9782629776497	6.41574473572452e-07	4.70551138806304e-06
ENSMUSG00000037855.15	382.293569916818	-0.781837204398615	0.157136267387692	-4.97553631250283	6.50672348252463e-07	4.77022449404496e-06
ENSMUSG00000034773.16	70.0113207309779	1.63614450805972	0.32887597365265	4.97495907009546	6.52614277150158e-07	4.78244330049936e-06
ENSMUSG00000000538.18	811.699500754037	-0.624127119412815	0.125467803823701	-4.97440060630852	6.54498347027184e-07	4.79422798465317e-06
ENSMUSG00000021223.13	14.8300363723112	4.02073468321192	0.808703303729488	4.9718291797122	6.63241323724276e-07	4.85622334585306e-06
ENSMUSG00000037225.13	438.134403271019	-0.754466668458123	0.151787139765877	-4.97055725288614	6.67607434994585e-07	4.88613276454546e-06
ENSMUSG00000059970.7	120.559587899459	-1.12408742938593	0.226157410604069	-4.97037628076604	6.68230899779838e-07	4.88863658259987e-06
ENSMUSG00000042506.15	1504.94976032914	0.526932525354194	0.106022934356947	4.9699862444872	6.6957651718145e-07	4.89641918603859e-06
ENSMUSG00000040732.20	38.6067482584826	-1.99093880975133	0.400618061338332	-4.96966812504724	6.70675955920804e-07	4.90239576530247e-06
ENSMUSG00000019256.17	1273.00639075956	-0.543338541497739	0.109358285783638	-4.96842591856935	6.74985774421718e-07	4.93182415078946e-06
ENSMUSG00000002957.11	1967.47615993436	0.501367486176065	0.100914517712158	4.96823943217102	6.75635086043494e-07	4.93449332492884e-06
ENSMUSG00000040274.11	754.924695875337	0.662720362475661	0.133408677417141	4.9675956265084	6.77881328858784e-07	4.94881852475688e-06
ENSMUSG00000006818.5	491.692545165224	0.68431578388407	0.137784471213402	4.96656682612798	6.81485766408724e-07	4.97304291950927e-06
ENSMUSG00000021700.10	26.3199560227094	-2.45576876032721	0.494533760686198	-4.96582631066416	6.84091610904917e-07	4.989962946882e-06
ENSMUSG00000057454.5	12.6024766341189	6.26258675392415	1.26162926322885	4.96388831208347	6.90956875810408e-07	5.03792518556687e-06
ENSMUSG00000039942.15	52.2769225714161	-1.6309424325573	0.328587281449634	-4.96349835989405	6.92346262542174e-07	5.04593805019726e-06
ENSMUSG00000001768.16	518.036441643339	-0.714828348120289	0.144115191595808	-4.96011794596317	7.04503911856169e-07	5.13239222997943e-06
ENSMUSG00000026594.14	87.6286431703994	1.37591700104876	0.277447498362364	4.95919771910044	7.07848963326313e-07	5.15460005775134e-06
ENSMUSG00000054612.4	197.503675027788	-0.940210257818808	0.189778493858369	-4.95425081474449	7.26094993047573e-07	5.28525366744934e-06
ENSMUSG00000026600.12	748.413407654454	-0.593636229156824	0.119879334636233	-4.95194798134455	7.34742472273677e-07	5.34595915232627e-06
ENSMUSG00000032507.15	111.527967801325	-1.10018476551223	0.222194157954676	-4.95145676033773	7.36599876842873e-07	5.35723016330888e-06
ENSMUSG00000079057.4	86.5600865956225	-1.267749705861	0.256158521804289	-4.94908268884215	7.45640661455255e-07	5.42071401371759e-06
ENSMUSG00000041774.16	107.479239661408	1.27566755533004	0.257807794008001	4.94813417196555	7.49282547495087e-07	5.44491186228655e-06
ENSMUSG00000044768.16	177.294776094267	0.990597226791212	0.200204981445277	4.94791498013737	7.50126581618131e-07	5.44876645301632e-06
ENSMUSG00000039968.9	209.326097314659	1.07025457869438	0.216781110313419	4.93702877131232	7.93217725977978e-07	5.75936397361779e-06
ENSMUSG00000025484.9	263.635238074471	-0.823683381582996	0.166898838861959	-4.93522535686578	8.00582651651241e-07	5.81041084897256e-06
ENSMUSG00000071041.4	283.709209018501	0.893522755656318	0.181066340410118	4.93478110637501	8.02407002532181e-07	5.82121990354766e-06
ENSMUSG00000025151.16	4086.53742951296	-0.527559090207064	0.106941058697685	-4.93317624335885	8.09030922489384e-07	5.86682482397874e-06
ENSMUSG00000039431.16	42.3075946704104	1.86733989329672	0.3786388767513	4.93171728513033	8.15098311537747e-07	5.90835759823461e-06
ENSMUSG00000038991.17	4149.82038599995	-0.499836180976762	0.101369471351388	-4.93083543115387	8.18786914939236e-07	5.93261995290627e-06
ENSMUSG00000038831.16	123.591075589917	1.10904698373256	0.225079238793658	4.92736242434727	8.33470695583499e-07	6.03649576313601e-06
ENSMUSG00000053801.18	299.801637562549	0.894546773835888	0.181585973058589	4.92629886972194	8.3801787398027e-07	6.066900233503e-06
ENSMUSG00000073755.4	279.824095097496	-0.802929406994267	0.163011481853731	-4.92560031884581	8.41017485266359e-07	6.0860803025835e-06
ENSMUSG00000066148.3	322.114305493667	0.767085295709019	0.155743345173206	4.92531667954045	8.42238395495577e-07	6.09237806899903e-06
ENSMUSG00000045374.18	524.46065485987	-0.669999792902534	0.136084471373425	-4.92341107064309	8.5048535448126e-07	6.14947275660087e-06
ENSMUSG00000021431.15	489.695220631932	0.770744317825518	0.156571155917088	4.92264563872586	8.53819780896881e-07	6.17101443139904e-06
ENSMUSG00000063146.11	624.774010945916	-0.744781473813947	0.151334935850181	-4.92141136896023	8.59223124218511e-07	6.20748514897989e-06
ENSMUSG00000113101.1	12.5739013647163	6.26337810911984	1.27332656706462	4.91890946998672	8.70277054148386e-07	6.28473142802503e-06
ENSMUSG00000052271.7	17.8019060093633	3.40630263653951	0.692713418842811	4.91733311912708	8.77311899203511e-07	6.33290164049065e-06
ENSMUSG00000026516.8	715.059430217674	0.645049454615997	0.131193032167452	4.91679660084896	8.79718707271065e-07	6.34763809752274e-06
ENSMUSG00000041025.15	808.807873447359	0.695087967361172	0.141564303983226	4.91005110612864	9.10526600491107e-07	6.56720617830344e-06
ENSMUSG00000046070.9	13.3134973422533	4.50287809065211	0.917194274279188	4.90940492862416	9.13531739922727e-07	6.58614688014829e-06
ENSMUSG00000024076.10	21.5554193424086	3.01163707640282	0.613593272156511	4.90819768251083	9.19171814596435e-07	6.62406067134511e-06
ENSMUSG00000005470.8	117.923719801054	1.18552427237292	0.241586324425878	4.90724909694404	9.23626971833829e-07	6.65340739453266e-06
ENSMUSG00000040488.18	624.467380566174	0.912411875460309	0.185980544325707	4.90595335532733	9.29746201589011e-07	6.6947120814791e-06
ENSMUSG00000028211.11	2543.45416622737	-0.587533394237205	0.119778487136185	-4.90516626386504	9.33482332114538e-07	6.71604783457147e-06
ENSMUSG00000056665.2	69.5482220668053	1.6750038886989	0.341474487739782	4.90520946318931	9.33276901143081e-07	6.71604783457147e-06
ENSMUSG00000003752.9	148.210834194123	1.26211717040859	0.257312376466809	4.90499985946612	9.34274061995963e-07	6.71896184899828e-06
ENSMUSG00000040852.6	575.747216219622	-0.698685224649403	0.142471324972448	-4.90404103972864	9.38848608079712e-07	6.74906684542201e-06
ENSMUSG00000042099.16	103.758548611611	1.27491422536335	0.260031040889382	4.9029309001063	9.4417204351456e-07	6.78452822831492e-06
ENSMUSG00000040584.8	80.1904152639988	1.37672216201055	0.280952991914387	4.90018686980231	9.57455434163304e-07	6.87713442273146e-06
ENSMUSG00000038894.7	298.24766597991	0.824665780330327	0.168336265826796	4.89891929276154	9.63652139686857e-07	6.91878344093353e-06
ENSMUSG00000055302.5	1503.68433484215	0.587504742474553	0.119933904258138	4.89857097631078	9.6536167827712e-07	6.92819461382279e-06
ENSMUSG00000034675.17	1013.98695947336	-0.667119673841357	0.136217482718589	-4.89746000680072	9.70833850079669e-07	6.96306296958129e-06
ENSMUSG00000037119.4	2241.05355861081	0.562219867840497	0.114799147376334	4.8974219816932	9.710216733983e-07	6.96306296958129e-06
ENSMUSG00000020739.11	504.827644694764	0.679826232123176	0.138819164177182	4.89720735715912	9.72082457796869e-07	6.96779401989298e-06
ENSMUSG00000028600.15	355.760442667886	-0.976479021057549	0.199420755295465	-4.89657668586594	9.75206017771398e-07	6.98730084898064e-06
ENSMUSG00000040734.14	257.553298398179	0.955110893579418	0.195092580847957	4.89568024282672	9.79662512314072e-07	7.01633806737717e-06
ENSMUSG00000058656.13	262.082106659221	0.882943741237576	0.180366846131539	4.89526628742879	9.81727022662927e-07	7.02822703698737e-06
ENSMUSG00000031586.17	160.743728001755	1.00765533525069	0.205893949748511	4.89405024519415	9.87816013520971e-07	7.06639304861426e-06
ENSMUSG00000034390.16	623.835117341161	0.766325243906564	0.156583389621363	4.89403918103721	9.87871580724261e-07	7.06639304861426e-06
ENSMUSG00000024007.15	202.746393166729	0.93523688801832	0.191120542634594	4.89343989466591	9.90885859241428e-07	7.08503777955548e-06
ENSMUSG00000035621.13	1599.14743979748	0.683827565396241	0.13980780326047	4.89119741136502	1.00224379832122e-06	7.16330152029257e-06
ENSMUSG00000025372.16	967.823801124694	0.671581434664726	0.13731810653353	4.89069833263934	1.00478857391579e-06	7.17853678938606e-06
ENSMUSG00000004661.15	69.4880576558207	1.54782381359898	0.316615441994907	4.88865547380306	1.01526998480934e-06	7.25043813648264e-06
ENSMUSG00000037905.13	461.361666841765	0.722695437241493	0.147846196177829	4.88815712493703	1.01784281479647e-06	7.26582535213174e-06
ENSMUSG00000101199.1	13.4863066619603	4.46059879118976	0.91255847443567	4.88801421075862	1.01858179621444e-06	7.26811445964103e-06
ENSMUSG00000005124.10	1306.95775626819	-0.568151334848738	0.116240386466331	-4.88772751124072	1.02006582110791e-06	7.27571578068555e-06
ENSMUSG00000058587.9	1754.53508445108	0.589821556967244	0.120714200808923	4.88609917486728	1.02853403478002e-06	7.33310580808484e-06
ENSMUSG00000029994.17	1267.0167791906	-0.536808278320487	0.109914703585485	-4.88386231149674	1.04027730283313e-06	7.41378922753307e-06
ENSMUSG00000043987.18	774.703694077485	0.695015531488932	0.142323235452187	4.88335955320815	1.04293443075995e-06	7.42967844791067e-06
ENSMUSG00000030541.16	964.74908076892	0.588127513261915	0.120459043797459	4.88238570323367	1.04809991854577e-06	7.46341642816918e-06
ENSMUSG00000028972.11	40.6514066850245	-2.22741779924476	0.456417040384316	-4.88022488680355	1.0596493831568e-06	7.54256781333443e-06
ENSMUSG00000046230.11	712.680088058201	0.679817266684963	0.139329525185565	4.87920464653528	1.0651449967708e-06	7.57858080216737e-06
ENSMUSG00000034485.10	443.144676242519	0.706674285454456	0.144889709372024	4.87732557762246	1.07533863377445e-06	7.64797738920631e-06
ENSMUSG00000056429.4	1773.78369895997	-0.528899348333991	0.108478825332272	-4.87559988517543	1.08478288324912e-06	7.71198960575016e-06
ENSMUSG00000040415.15	639.416593405573	-0.692218441040537	0.141995793956266	-4.87492214912883	1.08851373765152e-06	7.73534813566267e-06
ENSMUSG00000002365.10	1380.21758660628	-0.523457815846332	0.10741172522803	-4.87337685653087	1.09706661756189e-06	7.79294050700647e-06
ENSMUSG00000000782.16	88.1760934850964	1.29068605967669	0.264880106286713	4.87271799219085	1.10073293008079e-06	7.81578858199987e-06
ENSMUSG00000060791.15	14.0974224553961	4.31882198324085	0.886508038482853	4.87172343144453	1.10628959842427e-06	7.85203503783563e-06
ENSMUSG00000042759.12	93.5015258459732	-1.21598867020019	0.249718971132733	-4.86942848068142	1.11921481929869e-06	7.94052980208854e-06
ENSMUSG00000011877.13	885.709233336398	0.681725479509545	0.140008864924311	4.8691593912863	1.12073982160991e-06	7.94810383692745e-06
ENSMUSG00000037016.11	15.6883288546832	4.20318189990905	0.863278138989808	4.86886173768693	1.12242903414333e-06	7.95683576835595e-06
ENSMUSG00000057497.8	216.725619343843	1.0140210898225	0.208320402147017	4.86760336180076	1.12959754924322e-06	8.00438720150935e-06
ENSMUSG00000022043.19	1808.32635612802	-0.563764946287422	0.115823441886503	-4.86745115759779	1.13046758253304e-06	8.00728668834552e-06
ENSMUSG00000003438.17	383.889953995901	0.77865796790682	0.1601162799984	4.86307805748797	1.15574242631778e-06	8.18297663295491e-06
ENSMUSG00000020521.7	561.328711301644	-0.637657254855547	0.131145828840012	-4.8622000447566	1.16088213538898e-06	8.21601918630691e-06
ENSMUSG00000048327.6	269.616321573658	0.933573192127687	0.192020081361482	4.8618518725144	1.16292634892311e-06	8.22713571357455e-06
ENSMUSG00000037706.17	5017.28818698475	-0.463467901036399	0.0953554256962573	-4.86042506393624	1.17133976604497e-06	8.28328385634163e-06
ENSMUSG00000026972.15	160.004169291239	0.998169697757744	0.205378235275796	4.86015325050063	1.17294918719877e-06	8.29022795040693e-06
ENSMUSG00000041420.18	128.579911807188	-1.09436462991042	0.22517336227044	-4.86009809897522	1.17327600172953e-06	8.29022795040693e-06
ENSMUSG00000026074.15	2886.6913204628	0.445088745435019	0.0915836698002986	4.85991385151469	1.17436844275674e-06	8.29457385890178e-06
ENSMUSG00000028948.16	540.923155694701	0.746854908737113	0.153708011037491	4.85891986823608	1.1802788759817e-06	8.33293192612032e-06
ENSMUSG00000034206.15	98.5701049945995	1.28258685352934	0.263984532487999	4.85856819504246	1.18237684465357e-06	8.34435323958396e-06
ENSMUSG00000028832.11	191.937063084194	1.0137385475283	0.20870357810502	4.85731273384392	1.18989582777377e-06	8.39400731123394e-06
ENSMUSG00000045273.8	91.8000644750654	1.28912719018007	0.265409310027258	4.85712874973255	1.19100156987417e-06	8.39839783951452e-06
ENSMUSG00000035522.3	11.8849543927094	6.18166941519762	1.27276529653497	4.85688086564495	1.19249291335905e-06	8.40550278686142e-06
ENSMUSG00000050211.14	12.7143220704105	5.40953798841331	1.1141661416211	4.85523458875036	1.2024430844015e-06	8.47220137529443e-06
ENSMUSG00000046727.13	96.3940340375318	1.30478282486488	0.268863915696713	4.85294882908988	1.21639085082104e-06	8.56700082408412e-06
ENSMUSG00000054814.14	524.155736654965	0.712279189860198	0.14679477205538	4.85221087840569	1.22092698804531e-06	8.59546451267717e-06
ENSMUSG00000075702.9	508.307387379627	-0.882886049247501	0.182090094146276	-4.84862207022786	1.24322018294454e-06	8.74886621249954e-06
ENSMUSG00000074802.11	143.749605957572	1.09249144385399	0.225372591607257	4.84749026517744	1.25033165919089e-06	8.79534922204117e-06
ENSMUSG00000038525.16	290.429544224692	0.842224757421832	0.173803704744537	4.84583892305268	1.26077778614165e-06	8.86524242582401e-06
ENSMUSG00000047117.13	11.968940484074	6.18845396988298	1.27783272564588	4.84292963052346	1.27938608307506e-06	8.99244870284355e-06
ENSMUSG00000001020.8	1046.364985336	-0.610052810782821	0.125976088383863	-4.84260797909458	1.28145956154018e-06	9.00338046169047e-06
ENSMUSG00000065954.11	370.298323802637	-0.761454442175618	0.157263283670781	-4.84190857778135	1.28597931057299e-06	9.03148363832085e-06
ENSMUSG00000028187.10	235.688832905042	0.855077220400085	0.176649822564944	4.84052125263655	1.29499005431042e-06	9.0910917954115e-06
ENSMUSG00000029014.14	536.148860519026	0.806703662974585	0.166674863375288	4.83998394621869	1.2984961747043e-06	9.11202384308855e-06
ENSMUSG00000021318.15	759.661653887551	-0.625434573013264	0.129245010518661	-4.83913901591552	1.30402812855363e-06	9.14714926670136e-06
ENSMUSG00000014867.9	3691.38682259744	-0.453992230667777	0.0938196794512766	-4.83898722872474	1.30502431332629e-06	9.15044287491696e-06
ENSMUSG00000037316.9	141.454477619863	1.08018494557764	0.223417216964764	4.83483305473275	1.33257421755311e-06	9.33984551431436e-06
ENSMUSG00000052062.14	120.035701319038	-1.0943823558015	0.22638983959591	-4.83406127127832	1.33775382259628e-06	9.37236801113324e-06
ENSMUSG00000009549.14	696.511649913634	-0.580264595226096	0.120084238512087	-4.83214618684275	1.35069013804728e-06	9.45918627511951e-06
ENSMUSG00000042042.14	462.008393621436	-0.793898697539236	0.164324174645114	-4.83129581666114	1.35647284811524e-06	9.49585646091952e-06
ENSMUSG00000030203.17	249.587407110812	0.912133753505743	0.188861517513391	4.82964325138958	1.36777883702932e-06	9.57114671501591e-06
ENSMUSG00000032012.9	596.998240014473	0.666625244184641	0.138032959105659	4.82946427073527	1.36900875430815e-06	9.57589658055718e-06
ENSMUSG00000045817.8	1619.8030238668	-0.581843869379872	0.12048027781926	-4.82937024973277	1.36965527284146e-06	9.57656352741262e-06
ENSMUSG00000031621.9	11.6281014920627	6.1439318231209	1.27250703209493	4.82821050741554	1.37765422086544e-06	9.62861709072288e-06
ENSMUSG00000037926.15	182.637674283235	0.933739591778765	0.193451839299437	4.82672894277041	1.38793820754285e-06	9.69659282511339e-06
ENSMUSG00000020290.14	2075.33953543625	0.650191504732477	0.134727099479421	4.82598903446142	1.39310173604033e-06	9.7248463895945e-06
ENSMUSG00000029763.17	2341.33371133893	-0.49807545993646	0.103205675033085	-4.82604720890389	1.39269509132109e-06	9.7248463895945e-06
ENSMUSG00000031889.9	278.533207281752	0.772018052617731	0.159984193487147	4.82558955225633	1.39589723928973e-06	9.7404476034775e-06
ENSMUSG00000053654.7	11.7043046286097	6.15898584705447	1.27637746689342	4.82536397484738	1.39747817098336e-06	9.74756452060856e-06
ENSMUSG00000035818.14	13.9191808265702	4.12959224444684	0.856390781772562	4.8220886216213	1.4206279949763e-06	9.90506075951576e-06
ENSMUSG00000005553.14	13.3379289754176	5.47562792179402	1.13571573636389	4.8213014458396	1.42624638180623e-06	9.94024503966437e-06
ENSMUSG00000015749.12	898.013940015288	0.646547107505889	0.134134395997454	4.82014402568422	1.43454617106101e-06	9.99408168491784e-06
ENSMUSG00000028557.10	1595.28354850204	-0.511690290282266	0.10617869077597	-4.81914296119828	1.44176218237989e-06	1.00403278231866e-05
ENSMUSG00000022564.7	1347.08121831992	-0.632856804065155	0.131353621204566	-4.81796236953045	1.45031714319884e-06	1.00958575172595e-05
ENSMUSG00000063884.6	669.163799798454	0.690136510222993	0.143292100462184	4.81629139357287	1.46250906949423e-06	1.01766500130005e-05
ENSMUSG00000029470.15	388.677255459785	-0.687938880866283	0.142849628233714	-4.81582548986938	1.46592596925731e-06	1.01963425603866e-05
ENSMUSG00000039747.11	221.60636834064	-0.892925805703973	0.185430491583251	-4.81542058201947	1.46890176350063e-06	1.02129524373043e-05
ENSMUSG00000042492.12	611.894225435799	0.752429251956259	0.15635987617928	4.81216326299422	1.49305303776048e-06	1.03767186124354e-05
ENSMUSG00000049881.13	241.837576938967	1.06818089535136	0.221984150393468	4.8119692034679	1.49450387122345e-06	1.03826488454648e-05
ENSMUSG00000022663.3	507.601309442671	-0.639960821571204	0.132999404541548	-4.81175704340304	1.49609157946862e-06	1.0389524857421e-05
ENSMUSG00000020088.10	2500.35705331438	-0.447758684102728	0.0930994984348119	-4.80946397811421	1.51335563784409e-06	1.0505215424507e-05
ENSMUSG00000006435.16	158.938488252538	1.01712572546585	0.211490107323012	4.80933003600202	1.51436996132116e-06	1.05080583378415e-05
ENSMUSG00000025150.10	351.627437718356	-1.02570243916129	0.213383326228492	-4.80685373731108	1.53324076678189e-06	1.06347538214911e-05
ENSMUSG00000032854.12	19.2628535191575	3.79754376909914	0.790222424351466	4.80566439533246	1.54238439801295e-06	1.06939061913308e-05
ENSMUSG00000021276.10	305.104271050537	0.788053566510214	0.164006882424848	4.80500302706088	1.54749163789998e-06	1.07250367804197e-05
ENSMUSG00000032202.11	61.3829776940283	1.75580256016097	0.365450959566219	4.8044820083249	1.55152651098687e-06	1.07487133685793e-05
ENSMUSG00000034771.15	251.070754651353	-0.982150972919666	0.204505462053426	-4.80256597089365	1.56645185096323e-06	1.08434664982016e-05
ENSMUSG00000037499.9	295.815027573493	-0.798582806928707	0.16628086500647	-4.80261398025342	1.56607619266162e-06	1.08434664982016e-05
ENSMUSG00000030630.16	400.186037364054	0.860854452682941	0.179331877601531	4.80034260610223	1.58394420416945e-06	1.09601873944421e-05
ENSMUSG00000026788.13	255.112089423997	0.876585557873371	0.182654935096974	4.79913426597523	1.5935294367455e-06	1.10221233930944e-05
ENSMUSG00000025574.13	256.694582512401	0.794421405700546	0.165611036580077	4.79691101574877	1.61131137612545e-06	1.11406825149939e-05
ENSMUSG00000003452.15	91.2581349472032	1.37618671403599	0.286915506217155	4.79648776108465	1.61471818357152e-06	1.11582525718141e-05
ENSMUSG00000022881.15	112.873721647152	1.17826860115706	0.245655034924286	4.79643578858546	1.61513699097051e-06	1.11582525718141e-05
ENSMUSG00000031176.8	1402.25241963165	-0.694678953826054	0.144916015630962	-4.79366584018635	1.63760963551301e-06	1.1309009307249e-05
ENSMUSG00000029910.14	281.343045818201	0.826897611939952	0.172549842378182	4.79222467284334	1.64942041264452e-06	1.13860467499796e-05
